query,p_genome,avg_abund,p_metag,metagenome name,accession,biome2
bosTau9.fa.gz,0.00%,15.5,0.00%,SRR12097445,SRR12097445,Host-associated:Insecta
bosTau9.fa.gz,0.00%,1.7,0.00%,ERR2696426,ERR2696426,Host-associated:Insecta
bosTau9.fa.gz,0.00%,3.0,0.00%,ERR3357551,ERR3357551,Host-associated:Mammals
bosTau9.fa.gz,0.00%,2.0,0.00%,SRR2107219,SRR2107219,Engineered:Wastewater
bosTau9.fa.gz,0.00%,46.8,0.10%,SRR5918694,SRR5918694,Environmental:Aquatic
bosTau9.fa.gz,0.00%,1.8,0.10%,SRR1631313,SRR1631313,Host-associated:Human
bosTau9.fa.gz,0.00%,15.5,0.00%,SRR3017091,SRR3017091,Engineered:Food production
bosTau9.fa.gz,0.00%,4.1,0.00%,ERR2241799,ERR2241799,Host-associated:Animal
bosTau9.fa.gz,0.80%,2.1,0.40%,ERR4398813,ERR4398813,Host-associated:Animal
bosTau9.fa.gz,0.00%,3.2,0.00%,ERR2241967,ERR2241967,Host-associated:Animal
bosTau9.fa.gz,0.00%,1.0,0.00%,SRR1491089,SRR1491089,Host-associated:Human
bosTau9.fa.gz,0.00%,1.0,0.00%,SRR1023996,SRR1023996,Engineered:Bioreactor
bosTau9.fa.gz,0.00%,1.3,0.10%,SRR5790623,SRR5790623,Host-associated:Mammals
bosTau9.fa.gz,0.00%,1.0,0.00%,ERR2538501,ERR2538501,Host-associated:Human
bosTau9.fa.gz,0.00%,1.0,0.00%,SRR3989388,SRR3989388,Environmental:Aquatic
bosTau9.fa.gz,0.00%,3.0,0.00%,SRR7287194,SRR7287194,Host-associated:Insecta
bosTau9.fa.gz,0.00%,1.6,0.00%,ERR5083225,ERR5083225,Host-associated:Human
bosTau9.fa.gz,0.00%,1.7,0.00%,ERR3414573,ERR3414573,Host-associated:Birds
bosTau9.fa.gz,0.00%,2.4,0.00%,SRR5382233,SRR5382233,Host-associated:Mammals
bosTau9.fa.gz,0.00%,14.6,0.20%,SRR12480167,SRR12480167,Environmental:Aquatic
bosTau9.fa.gz,0.00%,16.5,0.00%,SRR9182871,SRR9182871,Host-associated:Invertebrates
bosTau9.fa.gz,0.00%,1.4,0.00%,SRR12908328,SRR12908328,Engineered:Lab enrichment
bosTau9.fa.gz,0.00%,28.8,0.10%,SRR5788226,SRR5788226,Environmental:Aquatic
bosTau9.fa.gz,0.00%,2.1,0.00%,SRR7287245,SRR7287245,Host-associated:Insecta
bosTau9.fa.gz,0.00%,1.5,0.00%,ERR2592266,ERR2592266,Engineered:Wastewater
bosTau9.fa.gz,0.00%,1.2,0.00%,SRR5382235,SRR5382235,Host-associated:Mammals
bosTau9.fa.gz,0.00%,4.1,0.00%,SRR17255031,SRR17255031,Host-associated:Plants
bosTau9.fa.gz,0.00%,2.1,0.00%,SRR6059112,SRR6059112,Host-associated:Human
bosTau9.fa.gz,0.00%,1.5,0.00%,SRR1702230,SRR1702230,Engineered:Wastewater
bosTau9.fa.gz,0.00%,3.6,0.00%,SRR15322609,SRR15322609,Host-associated:Mammals
bosTau9.fa.gz,0.00%,53.2,0.10%,ERR2241737,ERR2241737,Host-associated:Animal
bosTau9.fa.gz,0.00%,3.0,0.00%,SRR4305066,SRR4305066,Host-associated:Human
bosTau9.fa.gz,0.00%,2.0,0.00%,SRR7287219,SRR7287219,Host-associated:Insecta
bosTau9.fa.gz,1.00%,2.4,0.50%,ERR4398766,ERR4398766,Host-associated:Animal
bosTau9.fa.gz,0.00%,1.7,0.00%,SRR7664993,SRR7664993,Host-associated:Mammals
bosTau9.fa.gz,0.00%,1.5,0.10%,SRR1631701,SRR1631701,Host-associated:Human
bosTau9.fa.gz,0.00%,2.2,0.00%,ERR2597372,ERR2597372,Host-associated:Mammals
bosTau9.fa.gz,0.00%,6.1,0.10%,ERR1868844,ERR1868844,Host-associated:Fish
bosTau9.fa.gz,0.00%,2.1,0.00%,ERR2241837,ERR2241837,Host-associated:Animal
bosTau9.fa.gz,0.00%,3.7,0.00%,ERR5094899,ERR5094899,Host-associated:Fish
bosTau9.fa.gz,0.00%,1.8,0.50%,ERR969482,ERR969482,Host-associated:Mammals
bosTau9.fa.gz,0.30%,1.9,0.10%,ERR4398798,ERR4398798,Host-associated:Animal
bosTau9.fa.gz,0.00%,11.5,0.00%,SRR5808821,SRR5808821,Environmental:Aquatic
bosTau9.fa.gz,0.10%,3.5,1.50%,ERR969468,ERR969468,Host-associated:Mammals
bosTau9.fa.gz,0.00%,3.5,0.00%,SRR1702231,SRR1702231,Engineered:Wastewater
bosTau9.fa.gz,0.00%,50.6,0.30%,SRR5915270,SRR5915270,Environmental:Aquatic
bosTau9.fa.gz,0.00%,2.5,0.00%,SRR13428088,SRR13428088,Host-associated:Mammals
bosTau9.fa.gz,0.00%,15.7,0.00%,ERR2241979,ERR2241979,Host-associated:Animal
bosTau9.fa.gz,0.00%,1.0,0.00%,ERR1512987,ERR1512987,Engineered:Wastewater
bosTau9.fa.gz,0.00%,1.0,0.00%,ERR2764820,ERR2764820,Host-associated:Human
bosTau9.fa.gz,0.10%,1.7,0.00%,ERR2245443,ERR2245443,Host-associated:Animal
bosTau9.fa.gz,0.00%,1.5,0.00%,SRR11267053,SRR11267053,Host-associated:Insecta
bosTau9.fa.gz,0.00%,103.1,0.50%,SRR12480322,SRR12480322,Environmental:Aquatic
bosTau9.fa.gz,0.00%,2.3,0.00%,ERR2607445,ERR2607445,Engineered:Wastewater
bosTau9.fa.gz,0.00%,7.2,0.00%,SRR12456163,SRR12456163,Host-associated:Fish
bosTau9.fa.gz,0.00%,2.4,0.00%,SRR7287241,SRR7287241,Host-associated:Insecta
bosTau9.fa.gz,0.00%,1.0,0.00%,SRR7664973,SRR7664973,Host-associated:Mammals
bosTau9.fa.gz,0.00%,11.9,0.00%,SRR12181005,SRR12181005,Host-associated:Insecta
bosTau9.fa.gz,0.00%,1.8,0.00%,ERR2808659,ERR2808659,Engineered:Wastewater
bosTau9.fa.gz,0.00%,11.4,0.00%,SRR12180969,SRR12180969,Host-associated:Insecta
bosTau9.fa.gz,0.00%,2.0,0.00%,SRR17257158,SRR17257158,Host-associated:Mammals
bosTau9.fa.gz,0.00%,2.5,0.10%,SRR1209978,SRR1209978,Environmental:Aquatic
bosTau9.fa.gz,0.00%,8.0,0.00%,SRR5997549,SRR5997549,Environmental:Aquatic
bosTau9.fa.gz,0.00%,1.6,0.00%,ERR2607451,ERR2607451,Engineered:Wastewater
bosTau9.fa.gz,0.00%,1.5,0.00%,ERR5916864,ERR5916864,Host-associated:Mammals
bosTau9.fa.gz,0.00%,1.0,0.00%,SRR13840111,SRR13840111,Host-associated:Mammals
bosTau9.fa.gz,0.00%,2.4,0.00%,ERR2241880,ERR2241880,Host-associated:Animal
bosTau9.fa.gz,0.10%,4.9,0.10%,SRR15604491,SRR15604491,Host-associated:Mammals
bosTau9.fa.gz,0.00%,2.0,0.00%,SRR3183385,SRR3183385,Host-associated:Human
bosTau9.fa.gz,0.00%,1.0,0.00%,SRR6038487,SRR6038487,Host-associated:Human
bosTau9.fa.gz,0.00%,2.4,0.00%,ERR9465694,ERR9465694,Host-associated:Mammals
bosTau9.fa.gz,0.00%,17.1,0.00%,SRR12180967,SRR12180967,Host-associated:Insecta
bosTau9.fa.gz,0.00%,2.8,0.00%,SRR10810010,SRR10810010,Host-associated:Insecta
bosTau9.fa.gz,0.00%,1.0,0.00%,SRR5924454,SRR5924454,Engineered:Wastewater
bosTau9.fa.gz,0.00%,1.0,0.00%,DRR163688,DRR163688,Environmental:Aquatic
bosTau9.fa.gz,0.00%,2.0,0.00%,SRR3183802,SRR3183802,Host-associated:Human
bosTau9.fa.gz,0.00%,4.2,0.00%,SRR15431160,SRR15431160,Host-associated:Mammals
bosTau9.fa.gz,0.00%,2.0,0.00%,SRR13713018,SRR13713018,Host-associated:Mammals
bosTau9.fa.gz,0.00%,73.8,0.20%,SRR1917156,SRR1917156,Engineered:Lab enrichment
bosTau9.fa.gz,0.00%,2.6,0.00%,SRR9182861,SRR9182861,Host-associated:Invertebrates
bosTau9.fa.gz,0.00%,4.8,0.00%,ERR4398824,ERR4398824,Host-associated:Animal
bosTau9.fa.gz,0.00%,9.3,0.00%,ERR2144887,ERR2144887,Host-associated:Plants
bosTau9.fa.gz,0.00%,2.7,0.00%,ERR2808648,ERR2808648,Engineered:Wastewater
bosTau9.fa.gz,0.00%,1.4,0.00%,SRR7664986,SRR7664986,Host-associated:Mammals
bosTau9.fa.gz,0.00%,1.0,0.00%,SRR1763381,SRR1763381,Engineered:Wastewater
bosTau9.fa.gz,0.00%,1.6,0.00%,SRR6514664,SRR6514664,Engineered:Food production
bosTau9.fa.gz,0.00%,27.0,0.00%,ERR3804376,ERR3804376,Environmental:Aquatic
bosTau9.fa.gz,0.00%,1.6,0.00%,SRR1632440,SRR1632440,Host-associated:Human
bosTau9.fa.gz,0.00%,1.5,0.00%,ERR2241878,ERR2241878,Host-associated:Animal
bosTau9.fa.gz,0.00%,10.4,0.20%,SRR1873841,SRR1873841,Engineered:Food production
bosTau9.fa.gz,0.00%,3.3,0.10%,SRR7664981,SRR7664981,Host-associated:Mammals
bosTau9.fa.gz,0.00%,9.0,0.00%,DRR121401,DRR121401,Host-associated:Plants
bosTau9.fa.gz,0.00%,4.0,0.00%,ERR2144874,ERR2144874,Host-associated:Plants
bosTau9.fa.gz,0.00%,2.6,0.10%,ERR5083231,ERR5083231,Host-associated:Human
bosTau9.fa.gz,0.00%,4.8,0.00%,SRR7287244,SRR7287244,Host-associated:Insecta
bosTau9.fa.gz,0.00%,2.3,0.00%,SRR3187449,SRR3187449,Host-associated:Human
bosTau9.fa.gz,0.00%,1.4,0.00%,ERR575692,ERR575692,Engineered:Modeled
bosTau9.fa.gz,0.00%,14.3,0.00%,SRR12181024,SRR12181024,Host-associated:Insecta
bosTau9.fa.gz,0.00%,54.3,0.30%,SRR5788188,SRR5788188,Environmental:Aquatic
bosTau9.fa.gz,0.00%,1.6,0.00%,ERR2607486,ERR2607486,Engineered:Wastewater
bosTau9.fa.gz,0.00%,1.1,0.00%,ERR2592256,ERR2592256,Engineered:Wastewater
bosTau9.fa.gz,0.00%,1.0,0.00%,ERR5916852,ERR5916852,Host-associated:Mammals
bosTau9.fa.gz,0.10%,2.0,0.50%,SRR14679321,SRR14679321,Host-associated:Mammals
bosTau9.fa.gz,0.00%,1.0,0.00%,ERR2784785,ERR2784785,Host-associated:Human
bosTau9.fa.gz,0.00%,1.3,0.00%,ERR1513006,ERR1513006,Engineered:Wastewater
bosTau9.fa.gz,0.00%,4.0,0.00%,SRR6490006,SRR6490006,Host-associated:Microbial
bosTau9.fa.gz,0.00%,4.4,0.10%,SRR14920981,SRR14920981,Host-associated:Mammals
bosTau9.fa.gz,0.00%,1.9,0.00%,ERR2245474,ERR2245474,Host-associated:Animal
bosTau9.fa.gz,0.00%,172.0,0.10%,ERR3494954,ERR3494954,Environmental:Aquatic
bosTau9.fa.gz,0.00%,7.3,0.40%,ERR3357578,ERR3357578,Host-associated:Mammals
bosTau9.fa.gz,0.00%,2.0,0.00%,SRR3183648,SRR3183648,Host-associated:Human
bosTau9.fa.gz,0.00%,1.4,0.00%,ERR2241833,ERR2241833,Host-associated:Animal
bosTau9.fa.gz,0.00%,4.3,0.00%,SRR6713628,SRR6713628,Engineered:Solid waste
bosTau9.fa.gz,0.00%,5.7,1.30%,ERR1868848,ERR1868848,Host-associated:Fish
bosTau9.fa.gz,0.00%,1.0,0.00%,SRR5924194,SRR5924194,Engineered:Wastewater
bosTau9.fa.gz,0.00%,1.0,0.00%,SRR6323417,SRR6323417,Host-associated:Birds
bosTau9.fa.gz,0.00%,2.4,0.00%,SRR13827517,SRR13827517,Host-associated:Mammals
bosTau9.fa.gz,0.00%,1.0,0.00%,SRR19759445,SRR19759445,Host-associated:Mammals
bosTau9.fa.gz,0.00%,2.0,0.00%,ERR5917005,ERR5917005,Host-associated:Mammals
bosTau9.fa.gz,0.00%,1.0,0.00%,SRR5790604,SRR5790604,Host-associated:Mammals
bosTau9.fa.gz,0.00%,3.7,0.00%,SRR7287221,SRR7287221,Host-associated:Insecta
bosTau9.fa.gz,0.00%,1.0,0.00%,SRR18079820,SRR18079820,Host-associated:Insecta
bosTau9.fa.gz,0.10%,2.0,0.40%,SRR1950765,SRR1950765,Host-associated:Human
bosTau9.fa.gz,0.00%,1.4,0.00%,ERR2597377,ERR2597377,Host-associated:Mammals
bosTau9.fa.gz,0.00%,4.5,0.00%,ERR5094895,ERR5094895,Host-associated:Fish
bosTau9.fa.gz,0.00%,1.0,0.00%,ERR3219795,ERR3219795,Environmental:Terrestrial
bosTau9.fa.gz,0.30%,2.3,0.50%,SRR6145084,SRR6145084,Host-associated:Human
bosTau9.fa.gz,0.00%,1.4,0.00%,ERR2592267,ERR2592267,Engineered:Wastewater
bosTau9.fa.gz,0.00%,194.1,0.90%,SRR5917137,SRR5917137,Environmental:Aquatic
bosTau9.fa.gz,0.00%,1.0,0.00%,SRR3988457,SRR3988457,Environmental:Aquatic
bosTau9.fa.gz,0.00%,21.3,0.30%,ERR2017147,ERR2017147,Environmental:Aquatic
bosTau9.fa.gz,0.00%,1.2,0.10%,SRR5382230,SRR5382230,Host-associated:Mammals
bosTau9.fa.gz,0.00%,3.0,0.00%,ERR2592341,ERR2592341,Engineered:Wastewater
bosTau9.fa.gz,0.00%,3.6,0.00%,SRR1873838,SRR1873838,Engineered:Food production
bosTau9.fa.gz,0.00%,1.5,0.10%,ERR5083180,ERR5083180,Host-associated:Human
bosTau9.fa.gz,0.00%,18.9,0.10%,ERR4869742,ERR4869742,Environmental:Aquatic
bosTau9.fa.gz,0.00%,21.9,0.00%,SRR12180979,SRR12180979,Host-associated:Insecta
bosTau9.fa.gz,0.00%,7.9,0.00%,SRR17188272,SRR17188272,Host-associated:Insecta
bosTau9.fa.gz,0.00%,11.3,0.00%,SRR12180975,SRR12180975,Host-associated:Insecta
bosTau9.fa.gz,0.00%,1.5,0.00%,SRR7610131,SRR7610131,Host-associated:Fish
bosTau9.fa.gz,0.00%,1.0,0.00%,ERR5083128,ERR5083128,Host-associated:Human
bosTau9.fa.gz,0.00%,1.0,0.00%,SRR11267052,SRR11267052,Host-associated:Insecta
bosTau9.fa.gz,0.00%,3.5,0.10%,SRR1202089,SRR1202089,Environmental:Aquatic
bosTau9.fa.gz,0.00%,3.0,0.00%,ERR2538511,ERR2538511,Host-associated:Human
bosTau9.fa.gz,0.00%,1.0,0.00%,SRR5240727,SRR5240727,Host-associated:Mammals
bosTau9.fa.gz,0.00%,1.0,0.00%,ERR5455145,ERR5455145,Host-associated:Human
bosTau9.fa.gz,0.00%,1.7,0.00%,ERR2241674,ERR2241674,Host-associated:Animal
bosTau9.fa.gz,0.00%,3.2,0.00%,ERR10695324,ERR10695324,Engineered:Food production
bosTau9.fa.gz,0.00%,89.2,0.40%,SRR8812408,SRR8812408,Environmental:Aquatic
bosTau9.fa.gz,0.10%,1.4,0.00%,ERR2241922,ERR2241922,Host-associated:Animal
bosTau9.fa.gz,0.00%,1.5,0.00%,DRR163693,DRR163693,Environmental:Aquatic
bosTau9.fa.gz,0.00%,1.2,0.00%,ERR2607419,ERR2607419,Engineered:Wastewater
bosTau9.fa.gz,0.00%,6.0,0.00%,SRR6713625,SRR6713625,Engineered:Solid waste
bosTau9.fa.gz,0.00%,1.0,0.00%,ERR1467141,ERR1467141,Engineered:Wastewater
bosTau9.fa.gz,0.00%,1.5,0.00%,ERR2245471,ERR2245471,Host-associated:Animal
bosTau9.fa.gz,0.10%,3.3,0.40%,SRR5040915,SRR5040915,Host-associated:Mammals
bosTau9.fa.gz,0.00%,1.0,0.00%,ERR3219753,ERR3219753,Environmental:Terrestrial
bosTau9.fa.gz,0.10%,1.5,0.20%,ERR2750211,ERR2750211,Host-associated:Human
bosTau9.fa.gz,0.00%,7.5,0.00%,ERR2863820,ERR2863820,Host-associated:Animal
bosTau9.fa.gz,0.00%,1.5,0.00%,SRR5382224,SRR5382224,Host-associated:Mammals
bosTau9.fa.gz,0.10%,1.7,0.00%,ERR2597525,ERR2597525,Host-associated:Mammals
bosTau9.fa.gz,0.00%,8.8,0.00%,SRR10810019,SRR10810019,Host-associated:Insecta
bosTau9.fa.gz,0.00%,1.0,0.00%,SRR11267054,SRR11267054,Host-associated:Insecta
bosTau9.fa.gz,0.00%,1.0,0.00%,SRR18079819,SRR18079819,Host-associated:Insecta
bosTau9.fa.gz,0.00%,1.4,0.00%,SRR1631283,SRR1631283,Host-associated:Human
bosTau9.fa.gz,0.00%,4.9,0.00%,SRR7287205,SRR7287205,Host-associated:Insecta
bosTau9.fa.gz,0.30%,1.5,1.40%,SRR6514685,SRR6514685,Engineered:Food production
bosTau9.fa.gz,0.00%,2.0,0.10%,SRR1166591,SRR1166591,Host-associated:Human
bosTau9.fa.gz,0.00%,1.0,0.00%,SRR3181938,SRR3181938,Host-associated:Human
bosTau9.fa.gz,0.00%,1.8,0.00%,ERR2245469,ERR2245469,Host-associated:Animal
bosTau9.fa.gz,0.00%,64.6,0.40%,SRR8246563,SRR8246563,Host-associated:Fish
bosTau9.fa.gz,0.00%,6.2,0.00%,ERR5094881,ERR5094881,Host-associated:Fish
bosTau9.fa.gz,1.80%,2.4,0.90%,ERR4398751,ERR4398751,Host-associated:Animal
bosTau9.fa.gz,0.00%,1.7,0.00%,DRR163687,DRR163687,Environmental:Aquatic
bosTau9.fa.gz,0.00%,3.8,0.10%,SRR16350265,SRR16350265,Host-associated:Mammals
bosTau9.fa.gz,0.00%,1.5,0.00%,SRR3182022,SRR3182022,Host-associated:Human
bosTau9.fa.gz,0.00%,1.8,0.00%,ERR2808650,ERR2808650,Engineered:Wastewater
bosTau9.fa.gz,0.00%,1.5,0.00%,ERR5094889,ERR5094889,Host-associated:Fish
bosTau9.fa.gz,0.00%,1.4,0.00%,ERR2607415,ERR2607415,Engineered:Wastewater
bosTau9.fa.gz,0.00%,1.7,0.00%,SRR7287214,SRR7287214,Host-associated:Insecta
bosTau9.fa.gz,0.00%,17.9,0.10%,SRR5268667,SRR5268667,Environmental:Aquatic
bosTau9.fa.gz,0.00%,6.4,0.00%,ERR2808662,ERR2808662,Engineered:Wastewater
bosTau9.fa.gz,0.00%,2.0,0.00%,SRR3184094,SRR3184094,Host-associated:Human
bosTau9.fa.gz,0.00%,1.0,0.00%,SRR11267067,SRR11267067,Host-associated:Insecta
bosTau9.fa.gz,0.00%,35.5,0.10%,ERR594314,ERR594314,Environmental:Aquatic
bosTau9.fa.gz,0.00%,5.6,0.00%,SRR9182864,SRR9182864,Host-associated:Invertebrates
bosTau9.fa.gz,0.00%,1.2,0.00%,ERR2607465,ERR2607465,Engineered:Wastewater
bosTau9.fa.gz,0.00%,1.5,0.00%,ERR5917013,ERR5917013,Host-associated:Mammals
bosTau9.fa.gz,0.00%,2.1,0.00%,ERR2241773,ERR2241773,Host-associated:Animal
bosTau9.fa.gz,0.10%,1.4,0.60%,ERR2750515,ERR2750515,Host-associated:Human
bosTau9.fa.gz,0.00%,2.3,0.00%,SRR19715305,SRR19715305,Host-associated:Mammals
bosTau9.fa.gz,0.10%,1.8,0.20%,ERR2607382,ERR2607382,Engineered:Wastewater
bosTau9.fa.gz,0.00%,8.1,0.00%,ERR2241678,ERR2241678,Host-associated:Animal
bosTau9.fa.gz,0.00%,3.8,0.00%,ERR2241791,ERR2241791,Host-associated:Animal
bosTau9.fa.gz,0.10%,2.0,0.00%,ERR2597515,ERR2597515,Host-associated:Mammals
bosTau9.fa.gz,0.10%,1.6,0.00%,SRR11489788,SRR11489788,Host-associated:Mammals
bosTau9.fa.gz,0.00%,1.0,0.00%,SRR5164406,SRR5164406,Host-associated:Human
bosTau9.fa.gz,0.00%,1.6,0.00%,ERR2241928,ERR2241928,Host-associated:Animal
bosTau9.fa.gz,0.00%,2.5,0.00%,SRR10810018,SRR10810018,Host-associated:Insecta
bosTau9.fa.gz,0.00%,22.2,0.10%,ERR2094176,ERR2094176,Environmental:Aquatic
bosTau9.fa.gz,0.00%,1.6,0.00%,ERR2241707,ERR2241707,Host-associated:Animal
bosTau9.fa.gz,0.00%,14.2,0.10%,ERR1868860,ERR1868860,Host-associated:Fish
bosTau9.fa.gz,0.00%,2.0,0.00%,SRR10810014,SRR10810014,Host-associated:Insecta
bosTau9.fa.gz,0.00%,1.0,0.00%,SRR1631248,SRR1631248,Host-associated:Human
bosTau9.fa.gz,0.00%,1.4,0.10%,SRR1631285,SRR1631285,Host-associated:Human
bosTau9.fa.gz,0.00%,8.8,0.10%,ERR2863808,ERR2863808,Host-associated:Animal
bosTau9.fa.gz,0.00%,8.0,0.00%,ERR2200478,ERR2200478,Host-associated:Mammals
bosTau9.fa.gz,0.00%,3.2,0.00%,SRR1917302,SRR1917302,Engineered:Lab enrichment
bosTau9.fa.gz,0.00%,1.7,0.00%,ERR2607386,ERR2607386,Engineered:Wastewater
bosTau9.fa.gz,0.00%,101.0,0.20%,SRR3988551,SRR3988551,Environmental:Aquatic
bosTau9.fa.gz,0.00%,10.6,0.00%,SRR12181009,SRR12181009,Host-associated:Insecta
bosTau9.fa.gz,0.00%,1.5,0.00%,ERR2592255,ERR2592255,Engineered:Wastewater
bosTau9.fa.gz,0.00%,1.0,0.00%,SRR2107174,SRR2107174,Engineered:Wastewater
bosTau9.fa.gz,0.00%,1.0,0.00%,ERR2607488,ERR2607488,Engineered:Wastewater
bosTau9.fa.gz,0.00%,62.6,0.10%,ERR2231571,ERR2231571,Engineered:Food production
bosTau9.fa.gz,0.00%,1.0,0.00%,DRR163686,DRR163686,Environmental:Aquatic
bosTau9.fa.gz,0.00%,1.6,0.00%,SRR7664996,SRR7664996,Host-associated:Mammals
bosTau9.fa.gz,2.90%,2.1,0.90%,SRR12181039,SRR12181039,Host-associated:Insecta
bosTau9.fa.gz,0.00%,2.5,0.00%,ERR2241775,ERR2241775,Host-associated:Animal
bosTau9.fa.gz,0.00%,16.3,0.00%,SRR12180990,SRR12180990,Host-associated:Insecta
bosTau9.fa.gz,0.00%,1.1,0.00%,ERR2597374,ERR2597374,Host-associated:Mammals
bosTau9.fa.gz,0.10%,1.7,0.20%,SRR6216751,SRR6216751,Host-associated:Human
bosTau9.fa.gz,0.00%,4.4,0.00%,ERR2607433,ERR2607433,Engineered:Wastewater
bosTau9.fa.gz,0.00%,1.3,0.00%,SRR19759423,SRR19759423,Host-associated:Mammals
bosTau9.fa.gz,0.00%,2.0,0.00%,ERR2784786,ERR2784786,Host-associated:Human
bosTau9.fa.gz,0.00%,4.5,0.00%,SRR15604628,SRR15604628,Host-associated:Mammals
bosTau9.fa.gz,0.00%,101.2,0.40%,ERR2231567,ERR2231567,Engineered:Food production
bosTau9.fa.gz,0.00%,3.3,0.10%,SRR12270122,SRR12270122,Host-associated:Mammals
bosTau9.fa.gz,0.00%,2.0,0.00%,ERR2044644,ERR2044644,Host-associated:Birds
bosTau9.fa.gz,0.00%,1.2,0.00%,ERR2597388,ERR2597388,Host-associated:Mammals
bosTau9.fa.gz,0.00%,8.7,0.00%,SRR3961740,SRR3961740,Environmental:Aquatic
bosTau9.fa.gz,0.00%,5.6,0.00%,SRR12456162,SRR12456162,Host-associated:Fish
bosTau9.fa.gz,0.00%,2.4,0.00%,SRR19715300,SRR19715300,Host-associated:Mammals
bosTau9.fa.gz,0.00%,17.0,0.00%,SRR6323380,SRR6323380,Host-associated:Birds
bosTau9.fa.gz,0.00%,2.0,0.00%,SRR1631700,SRR1631700,Host-associated:Human
bosTau9.fa.gz,0.00%,4.1,0.00%,ERR2241794,ERR2241794,Host-associated:Animal
bosTau9.fa.gz,0.00%,1.4,0.00%,SRR3185009,SRR3185009,Host-associated:Human
bosTau9.fa.gz,0.00%,1.0,0.00%,SRR3211793,SRR3211793,Environmental:Aquatic
bosTau9.fa.gz,0.00%,8.8,0.00%,SRR12456164,SRR12456164,Host-associated:Fish
bosTau9.fa.gz,0.10%,7.0,0.10%,SRR12180955,SRR12180955,Host-associated:Insecta
bosTau9.fa.gz,0.20%,13.2,0.40%,SRR18439546,SRR18439546,Host-associated:Mammals
bosTau9.fa.gz,0.00%,14.2,0.00%,SRR12180964,SRR12180964,Host-associated:Insecta
bosTau9.fa.gz,0.00%,72.1,0.20%,ERR2241945,ERR2241945,Host-associated:Animal
bosTau9.fa.gz,0.00%,52.4,0.40%,SRR5915611,SRR5915611,Environmental:Aquatic
bosTau9.fa.gz,0.00%,4.7,0.00%,SRR10810008,SRR10810008,Host-associated:Insecta
bosTau9.fa.gz,0.00%,1.0,0.00%,SRR13840101,SRR13840101,Host-associated:Mammals
bosTau9.fa.gz,0.00%,3.2,0.00%,ERR771014,ERR771014,Environmental:Aquatic
bosTau9.fa.gz,0.00%,3.2,0.00%,ERR2241784,ERR2241784,Host-associated:Animal
bosTau9.fa.gz,0.00%,1.3,0.00%,SRR6415005,SRR6415005,Engineered:Wastewater
bosTau9.fa.gz,0.00%,4.5,0.00%,SRR14698350,SRR14698350,Host-associated:Mammals
bosTau9.fa.gz,0.00%,23.6,0.50%,ERR771068,ERR771068,Environmental:Aquatic
bosTau9.fa.gz,0.00%,1.1,0.00%,ERR2597354,ERR2597354,Host-associated:Mammals
bosTau9.fa.gz,0.00%,5.0,0.00%,ERR2241848,ERR2241848,Host-associated:Animal
bosTau9.fa.gz,0.50%,2.2,0.40%,ERR4398758,ERR4398758,Host-associated:Animal
bosTau9.fa.gz,0.00%,29.8,0.10%,ERR598947,ERR598947,Environmental:Aquatic
bosTau9.fa.gz,0.00%,2.2,0.00%,ERR2808663,ERR2808663,Engineered:Wastewater
bosTau9.fa.gz,0.00%,3.0,0.00%,SRR13256669,SRR13256669,Host-associated:Insecta
bosTau9.fa.gz,0.00%,2.4,0.00%,ERR2607396,ERR2607396,Engineered:Wastewater
bosTau9.fa.gz,0.00%,5.0,0.00%,ERR3155593,ERR3155593,Engineered:Solid waste
bosTau9.fa.gz,0.00%,42.0,0.10%,SRR5788335,SRR5788335,Environmental:Aquatic
bosTau9.fa.gz,0.00%,2.5,0.00%,ERR2094168,ERR2094168,Environmental:Aquatic
bosTau9.fa.gz,0.00%,10.7,0.00%,SRR12181050,SRR12181050,Host-associated:Insecta
bosTau9.fa.gz,0.10%,9.4,0.50%,SRR12651216,SRR12651216,Host-associated:Fish
bosTau9.fa.gz,0.00%,8.0,0.00%,ERR2863819,ERR2863819,Host-associated:Animal
bosTau9.fa.gz,0.00%,1.2,0.00%,ERR5083172,ERR5083172,Host-associated:Human
bosTau9.fa.gz,0.00%,89.8,0.30%,ERR2231568,ERR2231568,Engineered:Food production
bosTau9.fa.gz,0.00%,55.7,0.20%,ERR3494975,ERR3494975,Environmental:Aquatic
bosTau9.fa.gz,0.00%,1.2,0.00%,ERR2597503,ERR2597503,Host-associated:Mammals
bosTau9.fa.gz,0.00%,1.0,0.00%,SRR1461864,SRR1461864,Host-associated:Human
bosTau9.fa.gz,0.00%,7.0,0.00%,SRR5808809,SRR5808809,Environmental:Aquatic
bosTau9.fa.gz,0.00%,8.1,0.00%,SRR12180947,SRR12180947,Host-associated:Insecta
bosTau9.fa.gz,0.00%,29.8,0.10%,SRR9182857,SRR9182857,Host-associated:Invertebrates
bosTau9.fa.gz,0.00%,1.2,0.00%,SRR7287225,SRR7287225,Host-associated:Insecta
bosTau9.fa.gz,0.00%,1.8,0.00%,SRR13256657,SRR13256657,Host-associated:Insecta
bosTau9.fa.gz,0.00%,2.6,0.00%,ERR2135519,ERR2135519,Engineered:Food production
bosTau9.fa.gz,0.00%,4.0,0.00%,SRR4048936,SRR4048936,Environmental:Aquatic
bosTau9.fa.gz,0.00%,2.0,0.00%,ERR1467149,ERR1467149,Engineered:Wastewater
